sub_id,date_time,session,congruent_accuracy,congruent_omission_rate,congruent_rt,incongruent_accuracy,incongruent_omission_rate,incongruent_rt,flipped_mappings,proportion_feedback,attention_check_mean_accuracy,fullscreen_exit,blur_during_task,PB notes,RC notes,checked,PB comments,Session-Level Exclusions,Task-Level Exclusions,Subject-Level Exclusions
5f4d5f9f835880a2aca8b996,11/06/2024,2,0.983,0,570.2712,0.95,0,641.4561,,0,0.667,,0,,,x,,Include,Include,Include
5f4d5f9f835880a2aca8b996,11/08/2024,3,0.983,0,554.322,0.95,0,677,,0,1,,0,,,x,,Include,Include,Include
5f4d5f9f835880a2aca8b996,11/11/2024,4,0.95,0,598.9298,0.95,0,691.193,,0,1,,0,,,x,,Include,Include,Include
5f4d5f9f835880a2aca8b996,11/13/2024,5,0.967,0,547.8793,0.983,0,591.4746,,0,1,,0,,,x,,Include,Include,Include
5f7058deeb83ab60bb836eae,11/09/2024,1,1,0,509.25,0.883,0,612.1132,,0,1,,0,,,x,,Include,Include,Include
5f7058deeb83ab60bb836eae,11/12/2024,2,0.983,0,530.7966,0.917,0,588.7273,,0,1,,0,,,x,,Include,Include,Include
5f7058deeb83ab60bb836eae,11/14/2024,3,1,0,517,0.883,0,572.6604,,0,1,,0,,,x,,Include,Include,Include
5f7058deeb83ab60bb836eae,11/17/2024,4,1,0,520.5,0.95,0,565.7193,,0,1,,1,,,x,,Include,Include,Include
5f7058deeb83ab60bb836eae,11/19/2024,5,1,0,506.45,0.983,0,579.6441,,0,1,,0,,,x,,Include,Include,Include
5f726103e138fe19277a7d0f,11/08/2024,1,1,0,665.5667,0.95,0.0333,748.8947,,0.5,1,,1,,,x,,Include,Include,Include
5f726103e138fe19277a7d0f,11/10/2024,2,0.967,0,647.1207,0.9,0.0333,722.463,,0.5,1,,0,,,x,,Include,Include,Include
5f726103e138fe19277a7d0f,11/13/2024,3,0.95,0.0167,555.0351,0.883,0.0333,674.3208,,0,1,,1,,,x,,Include,Include,Include
5f726103e138fe19277a7d0f,11/15/2024,4,0.883,0.0333,662.4906,0.85,0.05,791.1569,,0.5,0.667,,0,,,x,,Include,Include,Include
5f726103e138fe19277a7d0f,11/18/2024,5,0.95,0.0167,725.2281,0.783,0.0833,811.3191,,1,1,,2,,,x,,Include,Include,Include
5fa86899f519ba6f291dbf41,11/10/2024,1,1,0,519.9167,0.95,0,579.1053,,0,1,,0,,,x,,Include,Include,Include
5fa86899f519ba6f291dbf41,11/17/2024,2,1,0,481.1,0.95,0,534.2982,,0,1,,1,,,x,,Include,Include,Include
5fa86899f519ba6f291dbf41,11/21/2024,3,1,0,457.9167,1,0,500.15,,0,1,,0,,,x,,Include,Include,Include
5fa86899f519ba6f291dbf41,11/25/2024,4,1,0,439.4667,0.983,0,496.661,,0,1,,0,,,x,,Include,Include,Include
5fa86899f519ba6f291dbf41,11/27/2024,5,1,0,476,1,0,531.5833,,0,1,,0,,,x,,Include,Include,Include
5faeb8eb6562cd0163f216ec,11/09/2024,1,0.4333333333,0.1333,639.7308,0.3333333333,0.1,931.95,,1,1,,0,"horrendous performance. Check this, but looks like we need to exclude","Across sessions, only substantial string of correct responses was the first 9 trials in session 1. After that, looks like just guessing. Spammed certain responses for 5-12 trials each session. No rhyme or reason to responses (not misunderstanding the task, just not doing it). Already excluding them for basically every other task, so exclude this person entirely. – MM",x,,"Exclude: congruent_accuracy: 0.433 < 0.55, incongruent_accuracy: 0.333 < 0.55",Exclude,Exclude
5faeb8eb6562cd0163f216ec,11/12/2024,2,0.25,0.1167,461.8667,0.3,0.1667,232.1111,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.250 < 0.55, incongruent_accuracy: 0.300 < 0.55",Exclude,Exclude
5faeb8eb6562cd0163f216ec,11/14/2024,3,0.4166666667,0.0333,265.28,0.4333333333,0.0833,120.3077,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.417 < 0.55, incongruent_accuracy: 0.433 < 0.55",Exclude,Exclude
5faeb8eb6562cd0163f216ec,11/17/2024,4,0.25,0.25,311.6667,0.25,0.25,257.6667,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.250 < 0.55, incongruent_accuracy: 0.250 < 0.55",Exclude,Exclude
5faeb8eb6562cd0163f216ec,11/19/2024,5,0.2333333333,0.1833,232.3571,0.2,0.2167,184.8333,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.233 < 0.55, incongruent_accuracy: 0.200 < 0.55",Exclude,Exclude
5fd0428072eedf0aad62ca5a,10/09/2024,1,0.883,0.05,513.3585,0.9,0.05,653.463,,0,1,,0,,,x,,Include,Include,Include
5fd0428072eedf0aad62ca5a,10/16/2024,2,1,0,537.35,0.9,0.0167,589.5926,,0,1,,0,,,x,,Include,Include,Include
5fd0428072eedf0aad62ca5a,10/29/2024,3,0.967,0,487.9828,0.85,0,542.1176,,0,1,,0,,,x,,Include,Include,Include
5fd0428072eedf0aad62ca5a,11/02/2024,4,0.933,0.0333,489.6786,0.867,0.0333,553,,0,1,,0,,,x,,Include,Include,Include
5fd0428072eedf0aad62ca5a,11/04/2024,5,0.933,0.0167,500.625,0.933,0,519.5357,,0,1,,0,,,x,,Include,Include,Include
5fe40aa4dfcbb916af9c599a,10/31/2024,1,1,0,556.1833,0.95,0,643.7544,,0,1,,0,,,x,,Include,Include,Include
5fe40aa4dfcbb916af9c599a,11/02/2024,2,0.983,0,514.6102,0.983,0,544.9661,,0,1,,0,,,x,,Include,Include,Include
5fe40aa4dfcbb916af9c599a,11/05/2024,3,0.983,0,588.4407,0.9,0,596.7593,,0,1,,0,,,x,,Include,Include,Include
5fe40aa4dfcbb916af9c599a,11/07/2024,4,1,0,571.3667,0.867,0,620.8654,,0,1,,0,,,x,,Include,Include,Include
5fe40aa4dfcbb916af9c599a,11/11/2024,5,0.983,0,592.3898,0.883,0,612.566,,0,1,,0,,,x,,Include,Include,Include
6020606d7b0258677b881f63,10/10/2024,1,0.95,0,596.7368,0.817,0.0167,668.6327,,0.5,1,,0,,,x,,Include,Include,Include
6020606d7b0258677b881f63,10/13/2024,2,0.983,0,547.5593,0.9,0,613.8333,,0,1,,0,,,x,,Include,Include,Include
6020606d7b0258677b881f63,10/15/2024,3,0.983,0,579.4915,0.883,0,610.8302,,0,1,,0,,,x,,Include,Include,Include
6020606d7b0258677b881f63,10/18/2024,4,0.95,0,588.5789,0.917,0,614.6545,,0,1,,0,,,x,,Include,Include,Include
6020606d7b0258677b881f63,10/20/2024,5,0.967,0,581.6897,0.85,0.0167,652.7451,,0,1,,0,,,x,,Include,Include,Include
602f329284781fbf09e0cafc,11/08/2024,1,0.967,0,666.6034,0.9,0,795.3148,,0,1,,0,,,x,,Include,Include,Include
602f329284781fbf09e0cafc,11/11/2024,2,0.967,0.0167,641.7069,0.9,0,742.1111,,0.5,1,,0,,,x,,Include,Include,Include
602f329284781fbf09e0cafc,11/20/2024,3,1,0,583.8,0.833,0,711.12,,0,1,,0,,,x,,Include,Include,Include
602f329284781fbf09e0cafc,11/22/2024,4,1,0,617.55,0.95,0,708.2456,,0,1,,0,,,x,,Include,Include,Include
602f329284781fbf09e0cafc,11/26/2024,5,0.983,0,583.3051,0.883,0,694.8868,,0,1,,0,,,x,,Include,Include,Include
60430fc782b5752a7ae8d797,11/04/2024,1,0.683,0.0167,563.2683,0.7,0,684.1905,,0.5,0.667,,0,,,x,,Include,Include,Include
60430fc782b5752a7ae8d797,11/07/2024,2,0.883,0,617.6415,0.967,0.0167,737.5172,,0,1,,0,,,x,,Include,Include,Include
60430fc782b5752a7ae8d797,11/09/2024,3,0.983,0,622.4068,0.967,0,668.6207,,0,0,,0,,,x,,Include,Include,Include
60430fc782b5752a7ae8d797,11/13/2024,4,0.95,0,673.7544,0.967,0,671.1207,,0,0,,0,,,x,,Include,Include,Include
60430fc782b5752a7ae8d797,11/15/2024,5,0.983,0,602.1356,0.983,0,686.0678,,0,0,,0,,,x,,Include,Include,Include
604954e0c32f8060c52eee57,10/10/2024,1,0.983,0,538.4068,0.917,0,690.5273,,0,1,,0,,,x,,Include,Include,Include
604954e0c32f8060c52eee57,10/13/2024,2,1,0,512.8,0.933,0,646.3929,,0,1,,0,,,x,,Include,Include,Include
604954e0c32f8060c52eee57,10/15/2024,3,0.983,0,503.2373,0.983,0,569.5763,,0,1,,0,,,x,,Include,Include,Include
604954e0c32f8060c52eee57,10/18/2024,4,0.967,0.0167,472.5862,0.983,0,539.7797,,0,1,,0,,,x,,Include,Include,Include
604954e0c32f8060c52eee57,10/20/2024,5,1,0,536.6667,0.9,0,594.7593,,0,1,,0,,,x,,Include,Include,Include
6054e5f7c1931593649b158f,11/08/2024,1,0.95,0.0167,591.8246,0.933,0,605.1071,,0,1,,0,,,x,,Include,Include,Include
6054e5f7c1931593649b158f,11/10/2024,2,0.983,0,594.6271,0.9,0,678.4259,,0,1,,0,,,x,,Include,Include,Include
6054e5f7c1931593649b158f,11/13/2024,3,1,0,521.9167,0.917,0,567.2364,,0,1,,0,,,x,,Include,Include,Include
6054e5f7c1931593649b158f,11/15/2024,4,0.967,0,590.2586,0.983,0,636.5593,,0,1,,1,,,x,,Include,Include,Include
6054e5f7c1931593649b158f,11/18/2024,5,0.967,0,522.1897,0.95,0,558.5263,,0,1,,0,,,x,,Include,Include,Include
60a1e1f4a3707c983a98f185,11/09/2024,1,0.917,0,574.3818,0.95,0,605.8421,,0,1,,0,,,x,,Include,Include,Include
60a1e1f4a3707c983a98f185,11/12/2024,2,0.983,0,536.7119,0.95,0,548.9825,,0,1,,1,,,x,,Include,Include,Include
60a1e1f4a3707c983a98f185,11/14/2024,3,0.983,0,534.2712,0.967,0.0167,601.9655,,0,1,,0,,,x,,Include,Include,Include
60a1e1f4a3707c983a98f185,11/17/2024,4,0.983,0,554.4915,0.95,0,595.8596,,0,1,,0,,,x,,Include,Include,Include
60a1e1f4a3707c983a98f185,11/19/2024,5,0.95,0.0167,546.7368,0.967,0,654.3103,,0,1,,0,,,x,,Include,Include,Include
60ff7377316fab2ad5f2a7d4,11/08/2024,1,1,0,595.5833,0.933,0,715.1964,,0,1,,0,,,x,,Include,Include,Include
60ff7377316fab2ad5f2a7d4,11/10/2024,2,0.983,0,512.9661,0.983,0,539.4915,,0,1,,0,,,x,,Include,Include,Include
60ff7377316fab2ad5f2a7d4,11/13/2024,3,0.967,0,515.5862,0.9,0,606.2593,,0,1,,0,,,x,,Include,Include,Include
60ff7377316fab2ad5f2a7d4,11/15/2024,4,1,0,530.15,0.95,0,640.7895,,0,1,,0,,,x,,Include,Include,Include
60ff7377316fab2ad5f2a7d4,11/18/2024,5,0.983,0,510.4576,0.95,0,569,,0,1,,0,,,x,,Include,Include,Include
610ac57b9c3dda7bb1dfdc1e,11/08/2024,1,0.917,0,642.5636,0.85,0.0333,703.9216,,0,1,,0,,,x,,Include,Include,Include
610ac57b9c3dda7bb1dfdc1e,11/11/2024,2,0.917,0,581.7818,0.967,0,658.4483,,0,1,Early (0.3%),1,,,x,,Include,Include,Include
610ac57b9c3dda7bb1dfdc1e,11/20/2024,3,0.917,0,593.2545,0.85,0.0167,733.3137,,0,1,,0,,,x,,Include,Include,Include
610ac57b9c3dda7bb1dfdc1e,11/22/2024,4,0.9,0.05,680.6111,0.9,0.0333,766.3519,,0.5,1,Early (0.3%),1,,,x,,Include,Include,Include
610ac57b9c3dda7bb1dfdc1e,11/26/2024,5,0.867,0.0167,630.3269,0.8,0,714.0208,,0,1,,0,,,x,,Include,Include,Include
6286e40c379938abc16e254b,10/31/2024,1,0.917,0,561.8364,0.95,0,627.1053,,0,1,,0,,,x,,Include,Include,Include
6286e40c379938abc16e254b,11/04/2024,2,0.9,0,648.537,0.9,0,633.2222,,0,1,,0,,,x,,Include,Include,Include
6286e40c379938abc16e254b,11/07/2024,3,0.933,0,579.7857,0.9,0.0333,648.8704,,0,1,,1,,,x,,Include,Include,Include
6286e40c379938abc16e254b,11/11/2024,4,0.983,0,606.2542,0.933,0.0167,671.25,,0,1,,0,,,x,,Include,Include,Include
6286e40c379938abc16e254b,11/14/2024,5,0.967,0,603.8448,0.983,0,639.3559,,0,1,,0,,,x,,Include,Include,Include
6298fbc8e35ae6800ccb3128,11/08/2024,1,0.6,0.0167,596.6667,0.533,0,632.5,,1,1,,0,just really bad in first session? Probably won't exclude,"For the first two blocks, correctly responded to color (not word) but mixed up color-key mappings for red/green (97% of blue-word responses were to blue-color, 96% of red-word responses were to green-color, and 100% of green-word responses were to red-color). Got it together in the last block (95% accuracy). Include but flag as bad first session – MM",x,,Exclude: incongruent_accuracy: 0.533 < 0.55,Include,Include
6298fbc8e35ae6800ccb3128,11/10/2024,2,0.983,0,573.1186,0.967,0,612.3276,,0,1,,0,,,x,,Include,Include,Include
6298fbc8e35ae6800ccb3128,11/14/2024,3,1,0,554.9,0.95,0,650.5263,,0,1,,0,,,x,,Include,Include,Include
6298fbc8e35ae6800ccb3128,11/18/2024,4,0.983,0,649.7797,0.967,0,676.0345,,0,1,,0,,,x,,Include,Include,Include
6298fbc8e35ae6800ccb3128,11/22/2024,5,0.983,0,531.8983,0.917,0,590.8909,,0,1,,0,,,x,,Include,Include,Include
62b66baae6f816e592f14a8a,05/27/2024,1,1,0,506.7333,0.967,0,545.6897,,0,0,,2,,,x,,Include,Include,Include
62b66baae6f816e592f14a8a,06/30/2024,2,0.933,0,576.2857,0.933,0,558.2143,,0,0.333,,2,,,x,,Include,Include,Include
62b66baae6f816e592f14a8a,07/02/2024,3,0.983,0.0167,533.5254,0.933,0.05,524.0714,,0,0,,0,,,x,,Include,Include,Include
62b66baae6f816e592f14a8a,07/06/2024,4,0.967,0,677.1724,0.95,0,730,,0,0,,4,,,x,,Include,Include,Include
62b66baae6f816e592f14a8a,07/16/2024,5,0.917,0.0167,585.4545,0.867,0.0167,622.1731,,0,0.667,,1,,,x,,Include,Include,Include
62db005bae68d37fe24b50da,10/11/2024,1,0.967,0,564.069,0.95,0,704.614,,0,1,,0,,,x,,Include,Include,Include
62db005bae68d37fe24b50da,10/14/2024,2,1,0,606.6667,0.883,0,669.7925,,0,1,,0,,,x,,Include,Include,Include
62db005bae68d37fe24b50da,10/17/2024,3,0.967,0.0333,659.1724,0.883,0,776.3019,,0.5,1,,0,,,x,,Include,Include,Include
62db005bae68d37fe24b50da,10/20/2024,4,1,0,593.9667,0.9,0,744.2778,,0,1,,0,,,x,,Include,Include,Include
62db005bae68d37fe24b50da,10/22/2024,5,0.983,0,619.4237,0.917,0,740.7273,,0,1,,1,,,x,,Include,Include,Include
63052f20afc39e87110eb83e,10/10/2024,1,0.95,0,496.3509,0.95,0,573.2105,,0,1,,0,,,x,,Include,Include,Include
63052f20afc39e87110eb83e,10/13/2024,2,0.933,0,522.875,0.983,0,596.9492,,0,1,,0,,,x,,Include,Include,Include
63052f20afc39e87110eb83e,10/15/2024,3,0.983,0.0167,570.0678,0.967,0,610.9655,,0,1,,0,,,x,,Include,Include,Include
63052f20afc39e87110eb83e,10/18/2024,4,1,0,522.6833,0.983,0,630.0169,,0,1,,0,,,x,,Include,Include,Include
63052f20afc39e87110eb83e,10/20/2024,5,0.983,0,563.8983,0.983,0,623.1186,,0,1,,0,,,x,,Include,Include,Include
631813267e7e782d6759550b,10/22/2024,1,0.933,0,478.7857,0.95,0,562.9474,,0,1,,0,,,x,,Include,Include,Include
631813267e7e782d6759550b,10/24/2024,2,0.9,0.0333,498.5185,0.867,0.0167,549.6731,,0,1,,0,,,x,,Include,Include,Include
631813267e7e782d6759550b,10/27/2024,3,0.917,0,438.5455,0.933,0.0167,418.6964,,0,1,,2,,,x,,Include,Include,Include
631813267e7e782d6759550b,10/29/2024,4,0.85,0.0167,475.9804,0.85,0.0667,529.1569,,0,0.333,,0,,,x,,Include,Include,Include
631813267e7e782d6759550b,11/01/2024,5,0.9,0.0167,512.0741,0.867,0.0167,521.8846,,0,0.667,,0,,,x,,Include,Include,Include
6332274d72eff2df47171a78,11/10/2024,1,0.95,0,534.8246,0.883,0,576.6226,,0,1,,0,,,x,,Include,Include,Include
6332274d72eff2df47171a78,11/13/2024,2,0.95,0,476.5263,0.867,0,504.8269,,0,1,,0,,,x,,Include,Include,Include
6332274d72eff2df47171a78,11/15/2024,3,0.983,0,511.5593,0.917,0,541.4364,,0,1,,0,,,x,,Include,Include,Include
6332274d72eff2df47171a78,11/18/2024,4,0.967,0,477.3621,0.817,0,564.6122,,0,1,,0,,,x,,Include,Include,Include
6332274d72eff2df47171a78,11/20/2024,5,0.967,0,462.4138,0.883,0,565.1132,,0,1,,0,,,x,,Include,Include,Include
63356ce6be65e7962bfc424d,11/15/2024,1,1,0,569.4833,0.883,0,686.8113,,0,0.667,,0,,,x,,Include,Include,Include
63356ce6be65e7962bfc424d,11/20/2024,2,0.967,0,578.5345,0.917,0,697.0727,,0,1,,0,,,x,,Include,Include,Include
63356ce6be65e7962bfc424d,11/24/2024,3,0.967,0,500.2069,0.967,0,538.0862,,0,1,,0,,,x,,Include,Include,Include
63356ce6be65e7962bfc424d,12/01/2024,4,0.983,0,565.661,0.95,0,626.1053,,0,1,,0,,,x,,Include,Include,Include
63356ce6be65e7962bfc424d,12/03/2024,5,0.983,0,495.1186,0.95,0,589.6491,,0,1,,0,,,x,,Include,Include,Include
63b6ef9027eb90f292852ee4,11/14/2024,1,0.983,0,508.3729,0.967,0,556.1552,,0,1,,0,,,x,,Include,Include,Include
63b6ef9027eb90f292852ee4,11/19/2024,2,0.967,0,473.9483,0.967,0,515.7414,,0,1,,0,,,x,,Include,Include,Include
63b6ef9027eb90f292852ee4,11/22/2024,3,0.983,0,479.6441,0.917,0.0167,497.6909,,0,1,,0,,,x,,Include,Include,Include
63b6ef9027eb90f292852ee4,11/29/2024,4,0.983,0,494.2712,0.917,0,522.2909,,0,1,,0,,,x,,Include,Include,Include
63b6ef9027eb90f292852ee4,12/02/2024,5,0.95,0,473.6316,0.967,0,526.5862,,0,1,,0,,,x,,Include,Include,Include
63d408a690705bd9c54c50a6,11/08/2024,1,0.917,0.0167,615.7455,0.95,0.0167,699.3333,,0,1,,0,,,x,,Include,Include,Include
63d408a690705bd9c54c50a6,11/11/2024,2,0.9,0.0167,657.8519,0.95,0,721.8246,,0,1,,0,,,x,,Include,Include,Include
63d408a690705bd9c54c50a6,11/14/2024,3,0.967,0,680.1897,0.933,0,817.9286,,0.5,1,,0,,,x,,Include,Include,Include
63d408a690705bd9c54c50a6,11/16/2024,4,0.783,0.1,715.0638,0.933,0.0333,754.9643,,0.5,1,,0,,,x,,Include,Include,Include
63d408a690705bd9c54c50a6,11/19/2024,5,0.933,0.0167,716.5357,0.95,0.0167,817.6491,,0.5,0.667,,0,,,x,,Include,Include,Include
63d8766016c0bfcd19d3c732,10/10/2024,1,1,0,617.15,0.867,0,690,,0,1,,0,,,x,,Include,Include,Include
63d8766016c0bfcd19d3c732,10/14/2024,2,0.95,0,612.1754,0.95,0,678.8772,,0,1,,0,,,x,,Include,Include,Include
63d8766016c0bfcd19d3c732,10/17/2024,3,1,0,602.75,0.9,0,653.2593,,0,1,,0,,,x,,Include,Include,Include
63d8766016c0bfcd19d3c732,10/22/2024,4,0.967,0,595.9828,0.917,0,647.2909,,0,1,,0,,,x,,Include,Include,Include
63d8766016c0bfcd19d3c732,10/25/2024,5,0.983,0,604.2542,0.933,0,663.9464,,0,0.667,,0,,,x,,Include,Include,Include
63e12e51551a0a00ab990651,07/02/2024,1,1,0,503.7167,0.983,0,549.339,,0,1,,0,,,x,,Include,Include,Include
63e12e51551a0a00ab990651,07/08/2024,2,0.983,0,538.0678,0.983,0,537.8475,,0,1,,0,,,x,,Include,Include,Include
63e12e51551a0a00ab990651,07/10/2024,3,0.983,0,541.7797,0.983,0,575.3898,,0,1,,0,,,x,,Include,Include,Include
63e12e51551a0a00ab990651,07/16/2024,4,0.95,0,588.4386,0.95,0.0333,587.7719,,0,1,,0,,,x,,Include,Include,Include
63e12e51551a0a00ab990651,07/18/2024,5,0.967,0,518,1,0,532.95,,0,1,,0,,,x,,Include,Include,Include
6414da4319877aa1e31c301b,11/08/2024,1,0.967,0,604.0517,0.917,0,625.5818,,0,1,,1,,,x,,Include,Include,Include
6414da4319877aa1e31c301b,11/10/2024,2,0.983,0,663.9831,0.9,0.0167,746.0926,,0,1,,1,,,x,,Include,Include,Include
6414da4319877aa1e31c301b,11/13/2024,3,0.917,0,559.6,0.9,0,615.6852,,0,1,,1,,,x,,Include,Include,Include
6414da4319877aa1e31c301b,11/15/2024,4,0.933,0,614.4107,0.9,0,682.0926,,0,1,,1,,,x,,Include,Include,Include
6414da4319877aa1e31c301b,11/18/2024,5,0.95,0,600.6842,0.95,0,638.9123,,0,1,,2,,,x,,Include,Include,Include
65379809ee65f619af716542,08/01/2024,1,1,0,620.25,0.9,0,705.2407,,0,1,Early (0%),0,,,x,,Include,Include,Include
65379809ee65f619af716542,08/05/2024,2,1,0,569.2167,0.867,0,727.5,,0,1,Early (0.3%),1,,,x,,Include,Include,Include
65379809ee65f619af716542,08/08/2024,3,0.933,0,601.0893,0.967,0,697.6552,,0,1,Early (0%),2,,,x,,Include,Include,Include
65379809ee65f619af716542,08/13/2024,4,0.983,0,570.4746,0.917,0,692.4909,,0,1,Early (0%),1,,,x,,Include,Include,Include
65379809ee65f619af716542,08/16/2024,5,0.983,0,629.1186,0.917,0.0167,728.5273,,0,1,,1,,,x,,Include,Include,Include
6554ea58c859388bc801973c,11/08/2024,1,1,0,612.8333,0.95,0.0167,722.4737,,0,1,,0,,,x,,Include,Include,Include
6554ea58c859388bc801973c,11/10/2024,2,1,0,606.1333,0.933,0,717.4821,,0,1,,0,,,x,,Include,Include,Include
6554ea58c859388bc801973c,11/13/2024,3,0.95,0.0167,586.5088,0.95,0,658.3333,,0,1,,0,,,x,,Include,Include,Include
6554ea58c859388bc801973c,11/15/2024,4,0.983,0,562.3898,0.933,0,640.1964,,0,1,,0,,,x,,Include,Include,Include
6554ea58c859388bc801973c,11/18/2024,5,1,0,596.9333,0.967,0.0167,682.8276,,0,1,,0,,,x,,Include,Include,Include
65714a2185b7c4c7ee00ddcd,10/11/2024,1,0.95,0,599.7018,0.917,0,761.8,,0,1,,0,,,x,,Include,Include,Include
65714a2185b7c4c7ee00ddcd,10/17/2024,2,1,0,577.8333,0.9,0,695.8333,,0,1,,0,,,x,,Include,Include,Include
65714a2185b7c4c7ee00ddcd,10/20/2024,3,1,0,588.3667,1,0,653.15,,0,1,,0,,,x,,Include,Include,Include
65714a2185b7c4c7ee00ddcd,10/24/2024,4,0.95,0,551.2982,0.983,0,664.6441,,0,1,,0,,,x,,Include,Include,Include
65714a2185b7c4c7ee00ddcd,10/27/2024,5,0.967,0,501.2069,1,0,652.85,,0,1,,0,,,x,,Include,Include,Include
65847ecf0896ca006d2c00b7,08/13/2024,1,1,0,647.7333,0.983,0,721.9661,,0,1,,1,,,x,,Include,Include,Include
65847ecf0896ca006d2c00b7,08/16/2024,2,1,0,564.5167,0.95,0,640.8772,,0,1,,1,,,x,,Include,Include,Include
65847ecf0896ca006d2c00b7,08/18/2024,3,0.933,0.0167,611.875,0.967,0,648.6724,,0,1,,0,,,x,,Include,Include,Include
65847ecf0896ca006d2c00b7,08/21/2024,4,0.983,0,608.7797,0.933,0,664.8036,,0,1,,0,,,x,,Include,Include,Include
65847ecf0896ca006d2c00b7,08/23/2024,5,0.933,0.0167,691.6964,0.833,0,747.94,,0,1,,0,,,x,,Include,Include,Include
65878d4de4ec34e24bedb823,11/08/2024,1,0.933,0,564.1607,0.933,0,672.4821,,0,1,,0,,,x,,Include,Include,Include
65878d4de4ec34e24bedb823,11/10/2024,2,0.95,0,578.9825,0.983,0,600.1356,,0,1,,0,,,x,,Include,Include,Include
65878d4de4ec34e24bedb823,11/13/2024,3,0.933,0,612.7857,0.9,0,678.4259,,0,1,,0,,,x,,Include,Include,Include
65878d4de4ec34e24bedb823,11/15/2024,4,0.967,0,655.1897,0.917,0,626.7091,,0,1,,0,,,x,,Include,Include,Include
65878d4de4ec34e24bedb823,11/19/2024,5,0.95,0,654.5614,0.917,0,709.4,,0,1,,0,,,x,,Include,Include,Include
65e7ce853333fd0f5d011686,10/04/2024,1,0.983,0,657.4068,0.95,0,791.4737,,0,1,,0,,,x,,Include,Include,Include
65e7ce853333fd0f5d011686,10/10/2024,2,1,0,642.4333,0.95,0,762.4561,,0,1,,0,,,x,,Include,Include,Include
65e7ce853333fd0f5d011686,10/13/2024,3,0.983,0,695.8644,0.883,0.0333,860.2453,,0.5,0.667,,0,,,x,,Include,Include,Include
65e7ce853333fd0f5d011686,10/17/2024,4,0.65,0.2667,825.8205,0.417,0.4667,962.68,,1,1,,0,"check into these last 2 sessions. Bad and horrendous. Were they waiting so long that they missed out on responding during the response window? Related, what is the response window? Will probably have to exclude these last 2 sessions","I believe the response window is 1500 ms, though the stimulus is only shown for the first 1000 ms. They made no responses outside of response window. 17% of omissions are clustered (only one cluster of 7, in the first block). Since >80% of omissions are interspersed and omission rate is >25%, according to proposed thresholds we’d exclude this session. – MM",x,,"Exclude: congruent_omission: 0.267 > 0.25, incongruent_accuracy: 0.417 < 0.55, incongruent_omission: 0.467 > 0.25",Include,Include
65e7ce853333fd0f5d011686,10/20/2024,5,0.083,0.8833,972,0.05,0.9333,1025.6667,,1,0.667,,0,,"83% of omissions are clustered, with one large cluster in blocks 1 (32) and 2 (18) and all of the last (40). Omission rate >50%, so according to thresholds we’d exclude this session as well. – MM",x,,"Exclude: congruent_accuracy: 0.083 < 0.55, congruent_omission: 0.883 > 0.25, incongruent_accuracy: 0.050 < 0.55, incongruent_omission: 0.933 > 0.25",Include,Include
65ef1bd9481e54ca2ec59d10,10/08/2024,1,0.95,0,622.7193,0.8,0.0333,825.4583,,0.5,1,,0,,,x,,Include,Include,Include
65ef1bd9481e54ca2ec59d10,10/11/2024,2,0.917,0,580,0.75,0.0167,700.5778,,0,0.667,,0,,,x,,Include,Include,Include
65ef1bd9481e54ca2ec59d10,10/23/2024,3,1,0,628.9667,0.867,0,772.6346,,0,1,,0,,,x,,Include,Include,Include
65ef1bd9481e54ca2ec59d10,10/29/2024,4,0.917,0.0333,623.7273,0.833,0.0167,691.74,,0,1,,0,,,x,,Include,Include,Include
65ef1bd9481e54ca2ec59d10,11/02/2024,5,0.95,0.0167,641.2982,0.683,0.0333,761.5854,,1,1,,0,,,x,,Include,Include,Include
65f08b5479f172bd6781d1d8,11/09/2024,1,1,0,564.1833,0.983,0,661.7288,,0,1,,0,,,x,,Include,Include,Include
65f08b5479f172bd6781d1d8,11/12/2024,2,1,0,586.2333,0.967,0,619.069,,0,1,,1,,,x,,Include,Include,Include
65f08b5479f172bd6781d1d8,11/14/2024,3,1,0,579.3667,0.983,0,639.2881,,0,1,,0,,,x,,Include,Include,Include
65f08b5479f172bd6781d1d8,11/17/2024,4,1,0,577.0167,1,0,632.6167,,0,1,,0,,,x,,Include,Include,Include
65f08b5479f172bd6781d1d8,11/19/2024,5,0.967,0,594.3966,1,0,672.95,,0,1,,0,,,x,,Include,Include,Include
660b40f4c78a0305b2ed28cb,11/10/2024,1,0.817,0.0333,639.898,0.15,0.0167,865.6667,,1,1,,0,check into these first two sessions. Seems like they didn't understand the stroop task. Might need to exclude first two sessoins.,"In session 1, repeated practice max amount of times (kept responding to word instead of color on incongruent trials). In test trials, responded to word instead of color on 75% of incongruent trials for session 1 and 80% in session 2. Hard to say whether they didn’t understand instructions, or just kept messing up because of interference. The fact that they got so much better in next 3 sessions makes me think they didn’t understand the rules, so maybe it makes the most sense to exclude sessions 1 and 2.  – MM",x,,Exclude: incongruent_accuracy: 0.150 < 0.55,Include,Include
